data.id,long,lat,status,name,category,category2,essential_flag,chain_flag,corridor,sidewalk_width,histogram_column,image
1138,-73.968619,40.76778752,Occupied,Gil Ferrer Hair,Body,Body,Non-essential,TRUE,Madison,8,#N/A,
1139,-73.96858361,40.76777319,Occupied,Vicki Morav,Body,Body,Non-essential,TRUE,Madison,8,#N/A,
1140,-73.97005086,40.76573325,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,9,#N/A,
1141,-73.97536515,40.75840025,Occupied,Cathedral Parish House,Groups,Groups,Non-essential,TRUE,Madison,9,#N/A,
1142,-73.9751856,40.75798304,Occupied,Villard Restaurant,Food,Food,Non-essential,TRUE,Madison,14,38,
1143,-73.97306838,40.76188764,Occupied,Obica Mozzarella Bar,Food,Food,Non-essential,TRUE,Madison,10,15,
1144,-73.97086278,40.76467786,Occupied,Fred's,Food,Food,Non-essential,TRUE,Madison,8,15,
1145,-73.97092684,40.76489715,Occupied,B3 by Valery Joseph,Body,Body,Non-essential,TRUE,Madison,12,#N/A,
1146,-73.97509617,40.75938168,Occupied,Bob's Steak & Chophouse,Food,Food,Non-essential,TRUE,Madison,11,11,
1147,-73.97497391,40.75935171,Occupied,Bob's Bar,Drinks,Drinks,Non-essential,TRUE,Madison,11,12,
1148,-73.97392549,40.7606084,Occupied,Ultimate Training Center,Fitness,Fitness,Non-essential,TRUE,Madison,12,#N/A,
1149,-73.97396059,40.76056404,Occupied,Anthony Leonard Salon,Body,Body,Non-essential,TRUE,Madison,12,#N/A,
1150,-73.97394082,40.76059078,Occupied,The Ross Art Group,Arts & Culture,Arts,Non-essential,TRUE,Madison,12,#N/A,
1151,-73.97395066,40.76057754,Occupied,The Ross Art Group Inc.,Home & Hobby,Home,Non-essential,TRUE,Madison,12,#N/A,
1152,-73.97895669,40.75234533,Occupied,Lincoln Shoe Repair,Services,Services,Non-essential,TRUE,Madison,19,#N/A,
1153,-73.9790276,40.75223741,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,19,#N/A,
1154,-73.97190946,40.7623943,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,16,#N/A,
1155,-73.97192146,40.76237713,Occupied,Howard Greenberg Gallery,Arts & Culture,Arts,Non-essential,TRUE,Madison,16,#N/A,
1156,-73.9719484,40.76234067,Occupied,J.J. Lally & Co,Arts & Culture,Arts,Non-essential,TRUE,Madison,16,#N/A,
1157,-73.97197506,40.76230482,Occupied,James Goodman Gallery,Arts & Culture,Arts,Non-essential,TRUE,Madison,16,#N/A,
1158,-73.97189747,40.76241043,Occupied,Rossano Ferretti Hair Spa,Body,Body,Non-essential,TRUE,Madison,16,#N/A,
1159,-73.97196446,40.76232066,Occupied,AFP Galleries,Arts & Culture,Arts,Non-essential,TRUE,Madison,16,#N/A,
1160,-73.97188868,40.76242587,Occupied,Chestnut Art LLC,Arts & Culture,Arts,Non-essential,TRUE,Madison,11,#N/A,
1161,-73.97186829,40.76241621,Occupied,DAG Modern,Arts & Culture,Arts,Non-essential,TRUE,Madison,16,#N/A,
1162,-73.97187852,40.76240136,Occupied,Gitterman Gallery,Arts & Culture,Arts,Non-essential,TRUE,Madison,16,#N/A,
1163,-73.97195406,40.76229418,Occupied,Hirschl & Adler Modern,Arts & Culture,Arts,Non-essential,TRUE,Madison,16,#N/A,
1164,-73.97194269,40.76231066,Occupied,Jason McCoy Gallery,Arts & Culture,Arts,Non-essential,TRUE,Madison,16,#N/A,
1165,-73.97192909,40.7623311,Occupied,Keith de Lellis Gallery,Arts & Culture,Arts,Non-essential,TRUE,Madison,16,#N/A,
1166,-73.97191728,40.76234759,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,16,#N/A,
1167,-73.97190101,40.76236777,Occupied,Nailya Alexander Gallery,Arts & Culture,Arts,Non-essential,TRUE,Madison,16,#N/A,
1168,-73.97189008,40.76238612,Occupied,Saffronart ,Arts & Culture,Arts,Non-essential,TRUE,Madison,16,#N/A,
1169,-73.96855739,40.76782729,Occupied,L Parker Stephenson,Misc,Misc,Non-essential,TRUE,Madison,8,#N/A,
1170,-73.97142436,40.76324704,Occupied,Amsale,Fashion,Fashion,Non-essential,TRUE,Madison,10,#N/A,
1171,-73.97145125,40.76325705,Occupied,Stephen Knoll New York,Body,Body,Non-essential,TRUE,Madison,10,#N/A,
1172,-73.9792058,40.75240143,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,14,#N/A,
1173,-73.97918522,40.75242972,Occupied,Noy Skincare,Body,Body,Non-essential,TRUE,Madison,19,#N/A,
1174,-73.9791341,40.75250043,Occupied,Thai Massage NYC,Body,Body,Non-essential,TRUE,Madison,19,#N/A,
1175,-73.97382143,40.75971995,Occupied,US Athletic Training Center,Fitness,Fitness,Non-essential,TRUE,Madison,11,#N/A,
1176,-73.97380588,40.75973859,Occupied,Avenue Laser Hair Removal Center,Body,Body,Non-essential,TRUE,Madison,11,#N/A,
1177,-73.97383774,40.75969641,Occupied,Hartman Rare Art,Arts & Culture,Arts,Non-essential,TRUE,Madison,11,#N/A,
1178,-73.97647484,40.75693457,Occupied,Angelo David Salon,Body,Body,Non-essential,TRUE,Madison,7,#N/A,
1179,-73.97650353,40.75694842,Occupied,Consulate General of Uruguay ,Misc,Misc,Non-essential,TRUE,Madison,7,#N/A,
1180,-73.97640008,40.75701557,Occupied,Advanced Derma Laser,Body,Body,Non-essential,TRUE,Madison,7,#N/A,
1181,-73.97644654,40.75703338,Occupied,Madora George Michael Long Hair Heaven,Fashion,Fashion,Non-essential,TRUE,Madison,7,#N/A,
1182,-73.97642065,40.75702342,Occupied,Madison Spa & Holistic Center ,Body,Body,Non-essential,TRUE,Madison,7,#N/A,
1183,-73.97599574,40.75699798,Occupied,John Sahag Workshop,Body,Body,Non-essential,TRUE,Madison,10,#N/A,
1184,-73.97144976,40.76288197,Occupied,Lavo,Drinks,Drinks,Non-essential,TRUE,Madison,8,16,
1185,-73.96933663,40.76588794,Occupied,Club Macanudo,Drinks,Drinks,Non-essential,TRUE,Madison,11,13,
1186,-73.97367417,40.76072237,Occupied,Caviar Russe,Food,Food,Non-essential,TRUE,Madison,12,27,
1187,-73.97659752,40.75736276,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,13,#N/A,
1188,-73.97429161,40.75940634,Occupied,Minamoto Kitchoan,Food,Food,Non-essential,TRUE,Madison,12,28,
1189,-73.97947985,40.7522866,Occupied,Pera Mediterranean Brasserie,Food,Food,Non-essential,TRUE,Madison,14,39,
1190,-73.97037248,40.7657002,Occupied,Amaranth Restaurant,Food,Food,Non-essential,TRUE,Madison,8,17,
1191,-73.96823189,40.76725686,Occupied,Match 65,Food,Food,Non-essential,TRUE,Madison,4,3,
1192,-73.9695392,40.76677532,Occupied,Altesi Ristorante,Food,Food,Non-essential,TRUE,Madison,5,7,
1193,-73.97149872,40.76434641,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,9,#N/A,
1194,-73.97646398,40.75750026,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,14,#N/A,
1195,-73.97428513,40.76037857,Occupied,Papillon,Drinks,Drinks,Non-essential,TRUE,Madison,13,25,
1196,-73.97437773,40.75888268,Occupied,Fresco by Scotto,Food,Food,Non-essential,TRUE,Madison,14,40,
1197,-73.96846379,40.7678792,Occupied,Bar Italia,Food,Food,Non-essential,TRUE,Madison,8,18,
1198,-73.97607824,40.75695592,Occupied,Pret A Manger,Food,Food,Non-essential,FALSE,Madison,10,16,
1199,-73.97296589,40.76093784,Occupied,Gregory's Coffee,Food,Food,Non-essential,FALSE,Madison,8,19,
1200,-73.97542484,40.75870399,Occupied,Toasties,Food,Food,Non-essential,TRUE,Madison,8,20,
1201,-73.97935321,40.75245727,Occupied,Fresh & Co.,Food,Food,Non-essential,FALSE,Madison,14,41,
1202,-73.97396583,40.75985201,Occupied,Europa Cafe,Food,Food,Non-essential,FALSE,Madison,15,4,
1203,-73.97164461,40.76303401,Occupied,Fratelli Rossetti ,Fashion,Fashion,Non-essential,TRUE,Madison,10,#N/A,
1204,-73.97301271,40.76116934,Occupied,The Walking Company,Fashion,Fashion,Non-essential,TRUE,Madison,11,#N/A,
1205,-73.97352658,40.76044923,Occupied,IWC Schaffhausen,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1206,-73.97389708,40.75969919,Occupied,Essen,Food,Food,Non-essential,TRUE,Madison,11,14,
1207,-73.97612273,40.75689278,Occupied,Roast Kitchen,Food,Food,Non-essential,FALSE,Madison,10,17,
1208,-73.96914812,40.76743059,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,11,#N/A,
1209,-73.97256475,40.76175814,Occupied,Lacoste,Fashion,Fashion,Non-essential,FALSE,Madison,15,#N/A,
1210,-73.96954783,40.76637773,Occupied,De Beers,Fashion,Fashion,Non-essential,TRUE,Madison,13,#N/A,
1211,-73.97044477,40.76572881,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,8,#N/A,
1212,-73.96869482,40.76708505,Occupied,Alexander McQueen,Fashion,Fashion,Non-essential,FALSE,Madison,11,#N/A,
1213,-73.97022166,40.76481326,Occupied,Teuscher Chocolates,Food,Food,Non-essential,TRUE,Madison,12,29,
1214,-73.96828092,40.76765772,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,10,#N/A,
1215,-73.9746037,40.75944015,Occupied,Neuhaus,Food,Food,Non-essential,FALSE,Madison,10,18,
1216,-73.97832698,40.75432917,Occupied,Brooks Brothers,Fashion,Fashion,Non-essential,FALSE,Madison,7,#N/A,
1217,-73.97852987,40.75406138,Occupied,Coach,Fashion,Fashion,Non-essential,FALSE,Madison,11,#N/A,
1218,-73.97806561,40.75424415,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,11,#N/A,
1219,-73.97386257,40.7605023,Occupied,Smilerâ€™s ,Essentials,Essentials,Essential,TRUE,Madison,12,#N/A,
1220,-73.97285296,40.76088908,Occupied,Duane Reade,Essentials,Essentials,Essential,FALSE,Madison,8,#N/A,
1221,-73.97790792,40.75445773,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,11,#N/A,
1222,-73.97050551,40.76459408,Occupied,Naturopathica,Essentials,Essentials,Essential,TRUE,Madison,12,#N/A,
1223,-73.97211929,40.76234885,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,16,#N/A,
1224,-73.97311625,40.76102564,Occupied,Allen Edmonds,Fashion,Fashion,Non-essential,FALSE,Madison,8,#N/A,
1225,-73.97865959,40.75414317,Occupied,Allen Edmonds,Fashion,Fashion,Non-essential,FALSE,Madison,13,#N/A,
1226,-73.97868041,40.75385286,Occupied,Starbucks,Food,Food,Non-essential,FALSE,Madison,11,15,
1227,-73.97599648,40.75706776,Occupied,Starbucks,Food,Food,Non-essential,FALSE,Madison,10,19,
1228,-73.97746771,40.75446035,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,5,#N/A,
1229,-73.97026954,40.76492856,Occupied,Viand Coffee Shop,Food,Food,Non-essential,TRUE,Madison,7,12,
1230,-73.97000098,40.76575197,Occupied,Nello,Food,Food,Non-essential,TRUE,Madison,9,34,
1231,-73.97423654,40.75902213,Occupied,Duane Reade,Essentials,Essentials,Essential,FALSE,Madison,6,#N/A,
1232,-73.97168102,40.76278974,Occupied,Green Cafe,Food,Food,Non-essential,TRUE,Madison,10,20,
1233,-73.97523071,40.75924595,Occupied,Isadora's Cafe,Food,Food,Non-essential,TRUE,Madison,12,30,
1234,-73.97718474,40.75545393,Occupied,Charles Tyrwhitt,Fashion,Fashion,Non-essential,FALSE,Madison,10,#N/A,
1235,-73.97898066,40.75344706,Occupied,Ann Taylor,Fashion,Fashion,Non-essential,FALSE,Madison,11,#N/A,
1236,-73.97019968,40.76502293,Occupied,Berluti,Fashion,Fashion,Non-essential,TRUE,Madison,7,#N/A,
1237,-73.96868045,40.76805126,Occupied,Avena,Food,Food,Non-essential,TRUE,Madison,8,21,
1238,-73.97646498,40.75730752,Occupied,Momotaro Internationalâ€™s Hair Salon,Body,Body,Non-essential,TRUE,Madison,13,#N/A,
1239,-73.97322194,40.76086046,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,10,#N/A,
1240,-73.97177571,40.76282731,Occupied,The Abnormal Beauty Company,Fashion,Fashion,Non-essential,TRUE,Madison,10,#N/A,
1241,-73.9718999,40.76269152,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,11,#N/A,
1242,-73.97765279,40.75480959,Occupied,Clarks,Fashion,Fashion,Non-essential,FALSE,Madison,12,#N/A,
1243,-73.97488986,40.75858683,Occupied,Express,Fashion,Fashion,Non-essential,FALSE,Madison,14,#N/A,
1244,-73.96887338,40.76754538,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,11,#N/A,
1245,-73.97864554,40.75390214,Occupied,Alden Shoe Shop,Fashion,Fashion,Non-essential,TRUE,Madison,11,#N/A,
1246,-73.97119403,40.76411735,Occupied,Tod's,Fashion,Fashion,Non-essential,TRUE,Madison,9,#N/A,
1247,-73.97392643,40.75990488,Occupied,Marmi,Fashion,Fashion,Non-essential,FALSE,Madison,15,#N/A,
1248,-73.97025745,40.76494594,Occupied,Agent Provocateur,Fashion,Fashion,Non-essential,FALSE,Madison,7,#N/A,
1249,-73.96843387,40.76792231,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,8,#N/A,
1250,-73.9694542,40.76650277,Occupied,Etro,Fashion,Fashion,Non-essential,FALSE,Madison,13,#N/A,
1251,-73.97450824,40.75957512,Occupied,Tourneau,Fashion,Fashion,Non-essential,FALSE,Madison,8,#N/A,
1252,-73.97167433,40.76350035,Occupied,Balenciaga,Fashion,Fashion,Non-essential,FALSE,Madison,7,#N/A,
1253,-73.97152888,40.76319245,Occupied,Wolford Boutique,Fashion,Fashion,Non-essential,FALSE,Madison,10,#N/A,
1254,-73.97426282,40.75944413,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,12,#N/A,
1255,-73.97813046,40.75459957,Occupied,Paul Stuart,Fashion,Fashion,Non-essential,FALSE,Madison,7,#N/A,
1256,-73.97120245,40.7636429,Occupied,Moschino,Fashion,Fashion,Non-essential,TRUE,Madison,9,#N/A,
1257,-73.97347357,40.76052302,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,12,#N/A,
1258,-73.97766765,40.75536254,Occupied,Jos. A. Bank,Fashion,Fashion,Non-essential,FALSE,Madison,10,#N/A,
1259,-73.97046985,40.76464383,Occupied,Paul & Shark,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1260,-73.97306467,40.76109759,Occupied,Robert Marc,Fashion,Fashion,Non-essential,FALSE,Madison,11,#N/A,
1261,-73.97388922,40.75995561,Occupied,Eileen Fisher,Fashion,Fashion,Non-essential,FALSE,Madison,15,#N/A,
1262,-73.97141024,40.76335625,Occupied,Stuart Weitzman,Fashion,Fashion,Non-essential,FALSE,Madison,10,#N/A,
1263,-73.96840491,40.76748516,Occupied,Alice and Olivia,Fashion,Fashion,Non-essential,FALSE,Madison,10,#N/A,
1264,-73.97003856,40.765699,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,9,#N/A,
1265,-73.96961755,40.76628082,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,13,#N/A,
1266,-73.97793706,40.75487143,Occupied,Men's Wearhouse,Fashion,Fashion,Non-essential,FALSE,Madison,11,#N/A,
1267,-73.97579484,40.75779708,Occupied,Florsheim,Fashion,Fashion,Non-essential,TRUE,Madison,13,#N/A,
1268,-73.97205763,40.76294034,Occupied,UGG,Fashion,Fashion,Non-essential,FALSE,Madison,10,#N/A,
1269,-73.97012933,40.76511807,Occupied,Brunello Cucinelli,Fashion,Fashion,Non-essential,FALSE,Madison,7,#N/A,
1270,-73.97789967,40.75546128,Occupied,etc.,Food,Food,Non-essential,TRUE,Madison,10,21,
1271,-73.97097171,40.76443138,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,8,#N/A,
1272,-73.97287175,40.76234384,Occupied,Tourneau,Fashion,Fashion,Non-essential,FALSE,Madison,19,#N/A,
1273,-73.97075031,40.7642531,Occupied,Marc Jacobs,Fashion,Fashion,Non-essential,FALSE,Madison,12,#N/A,
1274,-73.97297048,40.76123172,Occupied,Proper Food,Food,Food,Non-essential,TRUE,Madison,11,16,
1275,-73.96853098,40.76778826,Occupied,Derek Lam,Fashion,Fashion,Non-essential,FALSE,Madison,8,#N/A,
1276,-73.96907127,40.76656216,Occupied,Vacheron Constantin,Fashion,Fashion,Non-essential,TRUE,Madison,9,#N/A,
1277,-73.96923213,40.76630944,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,9,#N/A,
1278,-73.97247535,40.76189672,Occupied,Muska Milano,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1279,-73.97214096,40.76282417,Occupied,Montblanc,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1280,-73.97383108,40.76003803,Occupied,Talbots,Fashion,Fashion,Non-essential,FALSE,Madison,15,#N/A,
1281,-73.97263685,40.76258817,Occupied,Dior,Fashion,Fashion,Non-essential,FALSE,Madison,18,#N/A,
1282,-73.96914055,40.7664712,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,9,#N/A,
1283,-73.97423794,40.7594807,Occupied,ROYCEâ€™ Chocolate ,Food,Food,Non-essential,FALSE,Madison,12,31,
1284,-73.96857257,40.76772974,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,8,#N/A,
1285,-73.96962293,40.76581712,Occupied,Panerai,Fashion,Fashion,Non-essential,TRUE,Madison,8,#N/A,
1286,-73.97115492,40.76370999,Occupied,Molton Brown,Fashion,Fashion,Non-essential,TRUE,Madison,9,#N/A,
1287,-73.97158889,40.76275147,Occupied,Serafina Osteria,Food,Food,Non-essential,FALSE,Madison,10,22,
1288,-73.97010054,40.76561288,Occupied,Hermes Madison's Men's Store,Fashion,Fashion,Non-essential,FALSE,Madison,9,#N/A,
1289,-73.97962523,40.75260897,Occupied,Zero Halliburton,Fashion,Fashion,Non-essential,TRUE,Madison,23,#N/A,
1290,-73.97054905,40.76413951,Occupied,Apriati,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1291,-73.97859424,40.753973,Occupied,The Tie Bar,Fashion,Fashion,Non-essential,TRUE,Madison,11,#N/A,
1292,-73.97679425,40.75644326,Occupied,Kamakura Shirts,Fashion,Fashion,Non-essential,TRUE,Madison,10,#N/A,
1293,-73.97418934,40.76006141,Occupied,Eredi Pisano,Fashion,Fashion,Non-essential,TRUE,Madison,17,#N/A,
1294,-73.97779962,40.75506247,Occupied,My.Suit,Fashion,Fashion,Non-essential,TRUE,Madison,11,#N/A,
1295,-73.97339273,40.76063566,Occupied,Bauman Rare Books,Home & Hobby,Home,Non-essential,TRUE,Madison,12,#N/A,
1296,-73.96963149,40.76567411,Occupied,James Cummins Bookseller,Home & Hobby,Home,Non-essential,TRUE,Madison,8,#N/A,
1297,-73.96967908,40.76569353,Occupied,White Cube,Arts & Culture,Arts,Non-essential,TRUE,Madison,8,#N/A,
1298,-73.97738145,40.75627547,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,17,#N/A,
1299,-73.97206211,40.76200672,Occupied,Pace MacGill Gallery,Arts & Culture,Arts,Non-essential,TRUE,Madison,15,#N/A,
1300,-73.97107659,40.76353748,Occupied,Suitsupply,Fashion,Fashion,Non-essential,FALSE,Madison,10,#N/A,
1301,-73.97718675,40.75619324,Occupied,Maggie's Place,Food,Food,Non-essential,TRUE,Madison,17,8,
1302,-73.97400872,40.75979485,Occupied,Davidoff of Geneva,Essentials,Essentials,Essential,FALSE,Madison,15,#N/A,
1303,-73.97532345,40.75756894,Occupied,Lids,Fashion,Fashion,Non-essential,FALSE,Madison,12,#N/A,
1304,-73.97757601,40.75491398,Occupied,Swarovski,Fashion,Fashion,Non-essential,FALSE,Madison,12,#N/A,
1305,-73.97893099,40.75250832,Occupied,Lucille Roberts,Fitness,Fitness,Non-essential,FALSE,Madison,19,#N/A,
1306,-73.97292047,40.76091825,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,8,#N/A,
1307,-73.97755082,40.75467331,Occupied,The Roosevelt Hotel,Lodging,Lodging,Essential,TRUE,Madison,7,#N/A,
1308,-73.96871224,40.76806191,Occupied,Rosario Acquista Salon,Body,Body,Non-essential,TRUE,Madison,8,#N/A,
1309,-73.96848211,40.7678513,Occupied,DanVie Nails & Spa,Body,Body,Non-essential,TRUE,Madison,8,#N/A,
1310,-73.97482876,40.75866987,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,14,#N/A,
1311,-73.97041252,40.76571521,Occupied,Donsuki,Body,Body,Non-essential,TRUE,Madison,8,#N/A,
1312,-73.97106528,40.76366969,Occupied,Anand Medical Spa,Body,Body,Non-essential,TRUE,Madison,9,#N/A,
1313,-73.97518713,40.75922766,Occupied,Naya,Food,Food,Non-essential,TRUE,Madison,12,32,
1314,-73.96872531,40.76804567,Occupied,UP Spa,Body,Body,Non-essential,TRUE,Madison,8,#N/A,
1315,-73.97193604,40.7623565,Occupied,Shobha Madison,Body,Body,Non-essential,TRUE,Madison,16,#N/A,
1316,-73.97151892,40.76272149,Occupied,Hearts New York Salon ,Body,Body,Non-essential,TRUE,Madison,10,#N/A,
1317,-73.97415893,40.7601033,Occupied,The Art of Shaving,Fashion,Fashion,Non-essential,FALSE,Madison,17,#N/A,
1318,-73.97748726,40.75503456,Occupied,Jean-Claude Biguine,Body,Body,Non-essential,TRUE,Madison,12,#N/A,
1319,-73.97651789,40.75732939,Occupied,Momotaro,Body,Body,Non-essential,TRUE,Madison,13,#N/A,
1320,-73.9684898,40.76788859,Occupied,Nunzio Saviano Salon,Body,Body,Non-essential,TRUE,Madison,8,#N/A,
1321,-73.96873523,40.76700827,Occupied,Corinne Hair Salon,Body,Body,Non-essential,TRUE,Madison,10,#N/A,
1322,-73.96855021,40.7677601,Occupied,Varin Hair & Makeup,Body,Body,Non-essential,TRUE,Madison,8,#N/A,
1323,-73.97193093,40.76264879,Occupied,FrÃ©dÃ©ric Fekkai Toka Salon,Body,Body,Non-essential,TRUE,Madison,11,#N/A,
1324,-73.97552311,40.75874508,Occupied,Nâ€™Dulge Salon,Body,Body,Non-essential,TRUE,Madison,8,#N/A,
1325,-73.96851425,40.76780847,Occupied,Mahogany Grace Salon,Body,Body,Non-essential,TRUE,Madison,8,#N/A,
1326,-73.96904488,40.76740139,Occupied,Le Labo Inc. ,Fashion,Fashion,Non-essential,TRUE,Madison,11,#N/A,
1327,-73.97002234,40.76572127,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,9,#N/A,
1328,-73.97146776,40.76374096,Occupied,Celine,Fashion,Fashion,Non-essential,TRUE,Madison,9,#N/A,
1329,-73.97930507,40.75299522,Occupied,Citibank,Services,Services,Essential,FALSE,Madison,11,#N/A,
1330,-73.97856276,40.7535511,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,9,#N/A,
1331,-73.97832466,40.75387662,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,9,#N/A,
1332,-73.97884301,40.75363094,Occupied,Verizon,Home & Hobby,Home,Essential,FALSE,Madison,11,#N/A,
1333,-73.97877729,40.75372008,Occupied,PNC Bank,Services,Services,Essential,FALSE,Madison,11,#N/A,
1334,-73.97753615,40.75496987,Occupied,Ambassador Luggage & Leather Goods,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1335,-73.97741786,40.75512878,Occupied,Jean Rousseau,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1336,-73.9771075,40.75556298,Occupied,AT&T,Home & Hobby,Home,Essential,TRUE,Madison,10,#N/A,
1337,-73.97737058,40.75519558,Occupied,Sayki,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1338,-73.9773463,40.75572156,Occupied,Chase Bank,Services,Services,Essential,FALSE,Madison,9,#N/A,
1339,-73.97701804,40.75613676,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,10,#N/A,
1340,-73.97698181,40.75618571,Occupied,Madison Jewelers,Fashion,Fashion,Non-essential,TRUE,Madison,10,#N/A,
1341,-73.97691746,40.75627543,Occupied,Robert Marc,Fashion,Fashion,Non-essential,FALSE,Madison,10,#N/A,
1342,-73.97671334,40.75655489,Occupied,Citibank,Services,Services,Essential,FALSE,Madison,10,#N/A,
1343,-73.97574886,40.75734069,Occupied,Wells Fargo,Services,Services,Essential,FALSE,Madison,12,#N/A,
1344,-73.97651764,40.75681614,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,9,#N/A,
1345,-73.97560897,40.75753503,Occupied,Eden Fine Art,Arts & Culture,Arts,Non-essential,TRUE,Madison,12,#N/A,
1346,-73.97640133,40.75697586,Occupied,Deli on Madison,Food,Food,Non-essential,TRUE,Madison,7,13,
1347,-73.97499509,40.75802575,Occupied,Lotte New York Palace,Lodging,Lodging,Essential,TRUE,Madison,14,#N/A,
1348,-73.97504033,40.75816629,Occupied,Trunk Club,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1349,-73.97635664,40.75703738,Occupied,Mangia ,Food,Food,Non-essential,TRUE,Madison,7,14,
1350,-73.97628157,40.75714186,Occupied,Joseph Abboud,Fashion,Fashion,Non-essential,TRUE,Madison,7,#N/A,
1351,-73.97465677,40.75890824,Occupied,Michel,Fashion,Fashion,Non-essential,TRUE,Madison,14,#N/A,
1352,-73.97463638,40.75893741,Occupied,T-Mobile,Home & Hobby,Home,Essential,FALSE,Madison,14,#N/A,
1353,-73.97447023,40.75916535,Occupied,Johnston & Murphy,Fashion,Fashion,Non-essential,FALSE,Madison,12,#N/A,
1354,-73.97439416,40.75926895,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,12,#N/A,
1355,-73.97435214,40.75932561,Occupied,Bremont,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1356,-73.97605896,40.75743407,Occupied,TD Bank,Services,Services,Essential,FALSE,Madison,13,#N/A,
1357,-73.97385887,40.75994361,Occupied,Castangia Dal 1850,Fashion,Fashion,Non-essential,TRUE,Madison,15,#N/A,
1358,-73.97373711,40.76016515,Occupied,Harman ,Home & Hobby,Home,Non-essential,TRUE,Madison,15,#N/A,
1359,-73.97343444,40.76057901,Occupied,Rimowa,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1360,-73.97518923,40.75864335,Occupied,Indochino,Fashion,Fashion,Non-essential,FALSE,Madison,7,#N/A,
1361,-73.97328947,40.76077458,Occupied,Roger Dubuis ,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1362,-73.9750626,40.75881145,Occupied,H.L. Purdy Opticians,Fashion,Fashion,Non-essential,TRUE,Madison,7,#N/A,
1363,-73.97497164,40.75893706,Occupied,Jack Erwin,Fashion,Fashion,Non-essential,TRUE,Madison,7,#N/A,
1364,-73.97472813,40.75927309,Occupied,LladrÃ³ Boutique,Home & Hobby,Home,Non-essential,TRUE,Madison,10,#N/A,
1365,-73.97454847,40.75951482,Occupied,Seiko,Fashion,Fashion,Non-essential,FALSE,Madison,8,#N/A,
1366,-73.97426362,40.75996105,Occupied,Pink,Fashion,Fashion,Non-essential,FALSE,Madison,17,#N/A,
1367,-73.97280408,40.76145499,Occupied,TD Bank,Services,Services,Essential,FALSE,Madison,11,#N/A,
1368,-73.97424184,40.75998986,Occupied,Mezlan,Fashion,Fashion,Non-essential,TRUE,Madison,17,#N/A,
1369,-73.97265719,40.76162807,Occupied,First Republic Bank,Services,Services,Essential,FALSE,Madison,12,#N/A,
